source,source_query,source_rank,openalex_id,doi,title,abstract,publication_year,publication_date,document_type,journal,publisher,authors,cited_by_count,landing_page_url,pdf_url,is_oa,metadata_sources,query_hits,best_source_rank,screen_status,screen_score,abstract_available,frontier_2024_2026,review_title_flag,perovskite_hits,pv_hits,stability_hits,curve_evidence_hits,nonmonotonic_recovery_hits,nonmonotonic_recovery_flag
Crossref,cr_light_soaking,153,,10.1016/j.solener.2025.113525,Boosting perovskite solar cell efficiency with ball-milled Er3+-doped TiO2 as an electron transport layer,,2025,2025-07,journal-article,Solar Energy,Elsevier BV,M.E. Abd-Elrazek; Ahmed Mourtada Elseman; Ibrahim Morad; M.M. El-Desoky,5,https://doi.org/10.1016/j.solener.2025.113525,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_reversible,144,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,107,,10.1016/j.vlsi.2024.102298,Efficient and cost-effective maximum power point tracking technique for solar photovoltaic systems with Li-ion battery charging,,2025,2025-01,journal-article,Integration,Elsevier BV,Salam J. Yaqoob; Salah Kamel; Francisco Jurado; Saad Motahhir; Abdelilah Chalh; Husam Arnoos,4,https://doi.org/10.1016/j.vlsi.2024.102298,,,Crossref,cr_mppt,107,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_light_soaking,185,,10.1007/s11664-025-12173-2,Simulation Validation and Performance Optimization of Tandem Perovskite/Silicon Solar Cells Based on Experimental Single-Junction Perovskite Solar Cell,,2025,2025-10,journal-article,Journal of Electronic Materials,Springer Science and Business Media LLC,Mohammed Anes Belbachir; Abderrahmane Zakarya Djennati; Salim Kerai; Mohammed Khaouani; Hichem Rouigueb,4,https://doi.org/10.1007/s11664-025-12173-2,,,Crossref,cr_light_soaking;cr_reversible,180,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,21,,10.1016/j.nxmate.2025.100631,Performance optimization of inorganic thin film perovskite solar cell with visible-light active chalcogenide photocatalysts as electron transport layer,,2025,2025-04,journal-article,Next Materials,Elsevier BV,Tasnuva Sharmin,3,https://doi.org/10.1016/j.nxmate.2025.100631,,,Crossref,cr_light_soaking,21,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_pce_hours,32,,10.1016/j.matlet.2025.138810,Towards hybrid PbS quantum Dot/Perovskite solar cells to enhance PCE: An ab Initio study using SCAPS,,2025,2025-10,journal-article,Materials Letters,Elsevier BV,Samaneh Aynehband; Mahdi Hasanzadeh Azar; Jean-Michel Nunzi; Abdolreza Simchi,3,https://doi.org/10.1016/j.matlet.2025.138810,,,Crossref,cr_pce_hours,32,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_pce_hours,41,,10.1007/s11356-025-37011-0,Machine learning-guided optimization of lead-free perovskite solar cells: predicting PCE with high accuracy,,2025,2025-10-13,journal-article,Environmental Science and Pollution Research,Springer Science and Business Media LLC,Sanidul Islam; Nikit Kundra; Renu Thakur; Nikhil Shrivastav,3,https://doi.org/10.1007/s11356-025-37011-0,,,Crossref,cr_pce_hours,41,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_light_soaking,57,,10.1016/j.solener.2025.113648,Optimization of full-spectrum light absorption performance in all-inorganic perovskite solar cells doped with Ge2+,,2025,2025-09,journal-article,Solar Energy,Elsevier BV,Zhihao Zhang; Hongzhe Tang; Lei Yu; Jiayi Lu; Yuye Wu,3,https://doi.org/10.1016/j.solener.2025.113648,,,Crossref,cr_light_soaking,57,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_pce_hours,67,,10.1021/acsami.5c04888,Fabrication of Printed Mesoscopic Perovskite Solar Cells Based on Nonannealing Strategy Perovskite Film to Achieve PCE > 18%,,2025,2025-07-02,journal-article,ACS Applied Materials & Interfaces,American Chemical Society (ACS),Qin Zeng; Yiwen Chen; Weihuang Yang; Zheling Zhang; Wenfeng Liu; Yang Zhang; Yu Huang; Dongjie Wang; Qiaogan Liao; Jian Zhang,3,https://doi.org/10.1021/acsami.5c04888,,,Crossref,cr_pce_hours,67,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell;\bpce\b,,,,False
Crossref,cr_light_soaking,138,,10.1016/j.eng.2025.09.031,Advancing Perovskite Solar Cell Reliability for Extreme Space Environments,,2025,2025-11,journal-article,Engineering,Elsevier BV,EQ Han; Jung-Ho Yun; Lianzhou Wang,3,https://doi.org/10.1016/j.eng.2025.09.031,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_reversible,129,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,133,,10.1021/acsaem.5c00672,Light Induced Ion Migration Studies in Perovskite Solar Cell Using Nonlinear Impedance Spectroscopy,,2025,2025-07-14,journal-article,ACS Applied Energy Materials,American Chemical Society (ACS),Sanish Paramadam; Benjamin W. Howe; Seid Yimer Abate; Randall Headrick; Matthew S. White,3,https://doi.org/10.1021/acsaem.5c00672,,,Crossref,cr_light_soaking,133,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,195,,10.61416/ceai.v27i4.9541,Advanced Lookup Table for Enhanced Maximum Power Point Tracking Accuracy in Photovoltaic Systems,,2025,2025-12-15,journal-article,Journal of Control Engineering and Applied Informatics,Societatea Română de Automatică și Informatică Tehnică,Flavius Maxim Petcut,3,https://doi.org/10.61416/ceai.v27i4.9541,,,Crossref,cr_mppt,195,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_operational_stability,45,,10.1016/j.solener.2025.113824,Highly efficient 4T lead-free all perovskite tandem solar cell with plasmonic nanoparticles in the bottom sub-cell,,2025,2025-11,journal-article,Solar Energy,Elsevier BV,Mahsa Moradbeigi; Mohammad Razaghi,2,https://doi.org/10.1016/j.solener.2025.113824,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,31,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,120,,10.1016/j.solener.2025.113677,Asymmetric microcavity to enhance light utilization in colorful semitransparent perovskite solar cells,,2025,2025-09,journal-article,Solar Energy,Elsevier BV,Zerong Li; Buchao Chen; Lingen Yao; Chuan Li; Weiyan Wang; Jing Zhang; Huahang Lai; Peihong Cheng; Hua Xu; Shiwei Tang,2,https://doi.org/10.1016/j.solener.2025.113677,,,Crossref,cr_light_soaking,120,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,163,,10.1016/j.solener.2024.113146,Design and performance analysis of novel perovskite/CZTSe hybrid solar cell for high efficiency,,2025,2025-01,journal-article,Solar Energy,Elsevier BV,Rabin Paul; Shweta Shukla; Trupti Ranjan Lenka; Fazal Ahmed Talukdar; Hieu Pham Trung Nguyen,2,https://doi.org/10.1016/j.solener.2024.113146,,,Crossref,cr_light_soaking;cr_reversible,158,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_light_soaking,22,,10.3103/s0003701x25600961,Performance Optimization of FTO/TiO2/CH3NH3SnI3/Cu2O Solar Cell: Role of CH3NH3SnI3 Perovskite Light Absorber,,2025,2025-08,journal-article,Applied Solar Energy,Allerton Press,Basanta Bhowmik; Ranjan Kumar Singh; Aneema Mahato; Prerona Sanyal,0,https://doi.org/10.3103/s0003701x25600961,,,Crossref,cr_light_soaking,22,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_operational_stability,89,,10.1002/solr.202500286,Correction to “Comparative Study of Different Passivation Layers for n‐i‐P Perovskite Solar Cell for Indoor Applications”,,2025,2025-06,journal-article,Solar RRL,Wiley,,0,https://doi.org/10.1002/solr.202500286,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,57,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,85,,10.9790/2834-2003021935,Comparative Analysis of Maximum Power Point Tracking Algorithms for Solar Energy Systems,"Because of the prohibitive costs and limited availability of traditional energy sources, alternative energy sources are used increasingly by many countries. Renewable energy, particularly solar energy, has become more popular because it is sustainable, available in abundance, and is eco-friendly. Solar power systems are grid-connected, but their efficiency depends heavily on maximizing energy harvest from sunlight, which varies throughout the day. To address this, researchers compare three Maximum Power Point Tracking (MPPT) methods Perturb and Observe (P&O), Incremental Conductance (INC), and Fuzzy Logic Control to determine the most effective approach for optimizing power extraction. These techniques are simulated in MATLAB Simulink using a DC-DC converter connected to a load, where MPPT algorithms adjust the converter's gate pulses to keep the system operating near its maximum power point (MPP) under changing conditions. By finetuning the voltage and current dynamically, these strategies help solar systems achieve peak performance and improve overall energy yields. The techniques are analyzed based on performance: response time, overshoot, and oscillation effect. First, we evaluated the Perturb and Observe (P&O) method and identified its limitations. Then we evaluated the Incremental Conductance (INC) approach, which showed better performance. Finally, we implemented a fuzzy logic controller that demonstrated superior accuracy and stability. Through graphical and statistical analysis, we compared all three methods and found the fuzzy logic solution delivered the highest efficiency and most reliable operation, making it the best choice for maximum power point tracking",2025,2025-06,journal-article,IOSR Journal of Electronics and Communication Engineering,International Organization of Scientific Research,Abdul Wajid; Muhammad Qasim Shah; Farnaz Nawaz; Qulsum Asif,0,https://doi.org/10.9790/2834-2003021935,,,Crossref,cr_mppt,85,D_exclude_not_core_perovskite_PV,8,True,True,False,,,stabilit,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_mppt,92,,10.48175/ijarsct-28521,Boost Converter-Based Maximum Power Point Tracking of Solar Panels Using the P&O Algorithm,"The study delves into the coordinated operation of wind and solar-based microgrids connected to the main grid, emphasizing intelligent power flow control to alleviate grid stress and elevate power quality. A simulated model of a smart grid with multiple renewable-integrated microgrids is developed, incorporating dynamic tariff mechanisms and efficient energy distribution for better performance. The results validate the potential of combining ANN-based forecasting with IoT-enabled smart monitoring for managing power in multiple microgrids. This setup also lays the groundwork for future participation in energy trading. The final hardware prototype, equipped with the AI-based Icosϕ control logic, successfully operates under nonlinear load conditions, demonstrating the practical applicability of the proposed system",2025,2025-07-30,journal-article,"International Journal of Advanced Research in Science, Communication and Technology",Naksh Solutions,Pankaj Moyal; Rajnish; Ravinder Singh,0,https://doi.org/10.48175/ijarsct-28521,,,Crossref,cr_mppt,92,D_exclude_not_core_perovskite_PV,8,True,True,False,,,ageing|aging,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_operational_stability,162,,10.66095/mkses/ijair.2025.v1.i1.1,Bandgap engineering of the perovskite materials for solar cell applications,,2025,2025-12-15,journal-article,International Journal of Advance Interdisciplinary Research,Manraj Kuwar Singh Educational Society,,0,https://doi.org/10.66095/mkses/ijair.2025.v1.i1.1,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,105,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,105,,10.1007/s44291-025-00083-w,Successive approximation register maximum power point tracking control with modified PWM-VSI STATCOM for active and reactive power management in a utility grid tied solar photovoltaic system,,2025,2025-06-05,journal-article,Discover Electronics,Springer Science and Business Media LLC,Nibedita Ghosh; M. A. Asha Rani; Rahul Kumar,0,https://doi.org/10.1007/s44291-025-00083-w,,,Crossref,cr_mppt,105,D_exclude_not_core_perovskite_PV,8,False,True,False,,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_operational_stability,169,,10.1093/nsr/nwaf478,Optimizing perovskite solar cell interfaces with molecular bridges,,2025,2025-11-10,journal-article,National Science Review,Oxford University Press (OUP),Alexandra Ramadan,0,https://doi.org/10.1093/nsr/nwaf478,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,109,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
Crossref,cr_mppt,151,,10.3390/en18215830,Editorial of Maximum Power Point Tracking Methods for PV Systems in Micro-Grids,"In recent years, renewable energy has become one of the most critical pillars for addressing the dual challenges of global energy shortages and environmental degradation [...]",2025,2025-11-05,journal-article,Energies,MDPI AG,Yuanyuan Liu; Jun-Ho Huh,0,https://doi.org/10.3390/en18215830,,,Crossref,cr_mppt,151,D_exclude_not_core_perovskite_PV,8,True,True,False,,,degrad,maximum power point|\bmpp(?:t)?\b;tracking,,False
OpenAlex,oa_operational_stability,2,https://openalex.org/W4400038606,10.1038/s41586-024-07723-3,Buried interface molecular hybrid for inverted perovskite solar cells,,2024,2024-06-26,article,Nature,Nature Portfolio,Sanwan Liu; Jingbai Li; Wenshan Xiao; Rui Chen; Zhenxing Sun; Yong Zhang; X. Lei; Shuaifeng Hu; Manuel Kober‐Czerny; Jianan Wang; Fumeng Ren; Qisen Zhou; Hasan Raza; You Gao; Yitong Ji; Sibo Li; Huan Li; Longbin Qiu; Wenchao Huang; Yan Zhao; Baomin Xu; Zonghao Liu; Henry J. Snaith; Nam‐Gyu Park; Wei Chen,1051,https://doi.org/10.1038/s41586-024-07723-3,,False,OpenAlex,oa_operational_stability,2,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,9,https://openalex.org/W4391994137,10.1038/s41586-024-07189-3,Double-side 2D/3D heterojunctions for inverted perovskite solar cells,,2024,2024-02-21,article,Nature,Nature Portfolio,Randi Azmi; Drajad Satrio Utomo; Badri Vishal; Shynggys Zhumagali; Pia Dally; Andi Muhammad Risqi; Adi Prasetio; Esma Ugur; Fangfang Cao; Imil Fadli Imran; Ahmed Ali Said; Anil Reddy Pininti; Anand S. Subbiah; Erkan Aydın; Chuanxiao Xiao; Sang Il Seok; Stefaan De Wolf,447,https://doi.org/10.1038/s41586-024-07189-3,,False,OpenAlex,oa_operational_stability,9,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,29,https://openalex.org/W4396995825,10.1038/s41578-024-00678-x,Rapid advances enabling high-performance inverted perovskite solar cells,,2024,2024-05-17,article,Nature Reviews Materials,Nature Portfolio,Qi Jiang; Kai Zhu,395,https://doi.org/10.1038/s41578-024-00678-x,https://www.osti.gov/servlets/purl/2370385,True,OpenAlex,oa_mppt;oa_operational_stability,19,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,49,https://openalex.org/W4402985117,10.1038/s41586-024-08103-7,High-efficiency and thermally stable FACsPbI3 perovskite photovoltaics,,2024,2024-09-30,article,Nature,Nature Portfolio,Saisai Li; Yuanzhi Jiang; Jian Xu; Di Wang; Zijin Ding; Tong Zhu; Bin Chen; Yingguo Yang; Mingyang Wei; Renjun Guo; Yi Hou; Yu Chen; Changjiu Sun; Keyu Wei; Saif M. H. Qaid; Haizhou Lu; Hairen Tan; Dawei Di; Jun Chen; Michaël Grätzel; Edward H. Sargent; Mingjian Yuan,346,https://doi.org/10.1038/s41586-024-08103-7,,False,OpenAlex,oa_operational_stability,49,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,photovoltaic,,,,False
OpenAlex,oa_operational_stability,11,https://openalex.org/W4391383672,10.1038/s41578-023-00642-1,Perovskite–organic tandem solar cells,,2024,2024-01-31,article,Nature Reviews Materials,Nature Portfolio,Kai Oliver Brinkmann; Pang Wang; Felix Lang; Wei Li; Xiao Guo; Florian Zimmermann; Selina Olthof; Dieter Neher; Yi Hou; Martin Stolterfoht; Tao Wang; Aleksandra B. Djurišić; Thomas Riedl,230,https://doi.org/10.1038/s41578-023-00642-1,http://hub.hku.hk/bitstream/10722/342801/1/content.pdf,True,OpenAlex,oa_mppt;oa_operational_stability,11,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,26,https://openalex.org/W4391258833,10.1038/s41560-024-01451-8,Redox mediator-stabilized wide-bandgap perovskites for monolithic perovskite-organic tandem solar cells,,2024,2024-01-26,article,Nature Energy,Nature Portfolio,Shengfan Wu; Yichao Yan; Jun Yin; Kui Jiang; Fengzhu Li; Zixin Zeng; Sai‐Wing Tsang; Alex K.‐Y. Jen,174,https://doi.org/10.1038/s41560-024-01451-8,,False,OpenAlex,oa_operational_stability,26,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,46,https://openalex.org/W4391753726,10.1038/s41566-024-01383-5,Efficient and stable perovskite solar cells with regulated depletion region,,2024,2024-02-12,article,Nature Photonics,Nature Portfolio,Zhichao Shen; Qifeng Han; Xinhui Luo; Yangzi Shen; Yanbo Wang; Yongbo Yuan; Yiqiang Zhang; Yang Yang; Liyuan Han,146,https://doi.org/10.1038/s41566-024-01383-5,,False,OpenAlex,oa_operational_stability,46,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,55,https://openalex.org/W4390827210,10.1038/s41560-023-01442-1,Enhancing the efficiency and longevity of inverted perovskite solar cells with antimony-doped tin oxides,,2024,2024-01-12,article,Nature Energy,Nature Portfolio,Jia Li; Haoming Liang; Chuanxiao Xiao; Xiangkun Jia; Renjun Guo; Jinxi Chen; Xiao Guo; Ran Luo; Xi Wang; Minghui Li; Michaël Rossier; Alina Hauser; Flavio Linardi; Ezra Alvianto; Shunchang Liu; Jiangang Feng; Yi Hou,142,https://doi.org/10.1038/s41560-023-01442-1,,False,OpenAlex,oa_mppt;oa_operational_stability,27,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
OpenAlex,oa_operational_stability,181,https://openalex.org/W4390975731,10.1038/s41566-023-01373-z,Multifunctional entinostat enhances the mechanical robustness and efficiency of flexible perovskite solar cells and minimodules,,2024,2024-01-18,article,Nature Photonics,Nature Portfolio,Wenzhan Xu; Bo Chen; Zhao Zhang; Ye Liu; Yeming Xian; Xiaoming Wang; Zhifang Shi; Hangyu Gu; Chengbin Fei; Nengxu Li; Md Aslam Uddin; Hengkai Zhang; Letian Dou; Yanfa Yan; Jinsong Huang,141,https://doi.org/10.1038/s41566-023-01373-z,https://www.osti.gov/servlets/purl/2337952,True,OpenAlex,oa_operational_stability,181,C_perovskite_PV_peripheral,8,False,True,False,\bperovskit,solar cell,,,,False
